"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"881151286502014979","https://twitter.com/ma_salmon/status/881151286502014979","@privefl Ça passait sans doute mieux que mettre des autoroutes 😀","2017-07-01 14:03 +0000","145.0","1.0","0.006896551724137931","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881146102447255552","https://twitter.com/ma_salmon/status/881146102447255552","@humeursdevictor  https://t.co/XiRmx2dZRx","2017-07-01 13:42 +0000","56.0","1.0","0.017857142857142856","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","6","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881078817036673024","https://twitter.com/ma_salmon/status/881078817036673024","@darokun @Chucheria Tal vez habríamos necesitado una session ""como saludar a la gente"" antes de la conferencia 😀","2017-07-01 09:15 +0000","130.0","4.0","0.03076923076923077","0.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881078462823497728","https://twitter.com/ma_salmon/status/881078462823497728","@humeursdevictor Bon et j'aime bien l'idée que qqn essaie de tout lire. Il n'y a que 6 pages 😉","2017-07-01 09:14 +0000","67.0","2.0","0.029850746268656716","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881078333248819201","https://twitter.com/ma_salmon/status/881078333248819201","@humeursdevictor Oj trop chelou merci beaucoup. Je suis en voyage mais j'étudierai bientôt la question.","2017-07-01 09:13 +0000","70.0","6.0","0.08571428571428572","0.0","1.0","0.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881077428784943104","https://twitter.com/ma_salmon/status/881077428784943104","@humeursdevictor https://t.co/4c8RLND2Zu fonctionne pour moi 🤔","2017-07-01 09:10 +0000","106.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881077026282762240","https://twitter.com/ma_salmon/status/881077026282762240","@humeursdevictor Oh zut merci, du coup plus rien ne s'affiche ? Faudra que je regarde ça bientôt","2017-07-01 09:08 +0000","182.0","4.0","0.02197802197802198","0.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881074167453331456","https://twitter.com/ma_salmon/status/881074167453331456","@Chucheria 😂 esta semana en Francia vi personas que conocía solo de Internet y en Francia en este caso se dan besos, nuestros paisos son muy raros","2017-07-01 08:57 +0000","244.0","11.0","0.045081967213114756","0.0","1.0","2.0","2.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881067868166553600","https://twitter.com/ma_salmon/status/881067868166553600","@romain_francois J'ai eu cette erreur sur travis je crois","2017-07-01 08:32 +0000","661.0","7.0","0.01059001512859304","0.0","1.0","0.0","2.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"881017615115857921","https://twitter.com/ma_salmon/status/881017615115857921","@BenBondLamberty https://t.co/0TtBTOpUtz","2017-07-01 05:12 +0000","132.0","4.0","0.030303030303030304","0.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
