"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"846809653132611586","https://twitter.com/ma_salmon/status/846809653132611586","@henrikbengtsson @JennyBryan ok, this makes sense!","2017-03-28 19:42 +0000","536.0","7.0","0.013059701492537313","0.0","0.0","2.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"846806897202286592","https://twitter.com/ma_salmon/status/846806897202286592","@henrikbengtsson @JennyBryan @github why isn't it enough? If link at the top is e.g. pkgdown website","2017-03-28 19:31 +0000","595.0","6.0","0.010084033613445379","0.0","1.0","1.0","3.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"846781927084449793","https://twitter.com/ma_salmon/status/846781927084449793","@noamross I just saw one in a review paper 🙃 at least it made me laugh bc I thought of your hashtag!","2017-03-28 17:51 +0000","1430.0","5.0","0.0034965034965034965","0.0","0.0","1.0","3.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"846717641465237505","https://twitter.com/ma_salmon/status/846717641465237505","@kearneymw Gibbs looks like your new mascot/Tony the tiger. Could he become the new mascot of your university?","2017-03-28 13:36 +0000","198.0","4.0","0.020202020202020204","0.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"846717181052243968","https://twitter.com/ma_salmon/status/846717181052243968","@kearneymw https://t.co/RukARQGm6k","2017-03-28 13:34 +0000","206.0","6.0","0.02912621359223301","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","26","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"846702203754688516","https://twitter.com/ma_salmon/status/846702203754688516","@RLadiesBerlin https://t.co/8B3hhllgeL","2017-03-28 12:35 +0000","54.0","4.0","0.07407407407407407","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","8","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"846677408178753536","https://twitter.com/ma_salmon/status/846677408178753536","@d4tagirl @RLadiesBA que vaya todo muy bien! https://t.co/dYrEo8bTpD","2017-03-28 10:56 +0000","99.0","2.0","0.020202020202020204","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","12","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"846666354396684290","https://twitter.com/ma_salmon/status/846666354396684290","@d4tagirl @KKulma https://t.co/nttnoRiuAy","2017-03-28 10:12 +0000","85.0","4.0","0.047058823529411764","0.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","9","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"846634836139954176","https://twitter.com/ma_salmon/status/846634836139954176","@ZofiatheWitch @kearneymw thank you Hazel for your enthusiasm!","2017-03-28 08:07 +0000","175.0","3.0","0.017142857142857144","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"846634698931605504","https://twitter.com/ma_salmon/status/846634698931605504","@KKulma loool I am rarely useful but I try to help 😉","2017-03-28 08:06 +0000","33.0","1.0","0.030303030303030304","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
